Provider,TotalClaims,TotalReimbursed,AvgReimbursed,AvgClaimDuration,AvgDaysInHospital,UniquePatients,UniqueAttendPhys,SameAttendOperRate,AvgChronicConds,InpatientRatio,PotentialFraud
PRV53944,104,21740,209.03846153846155,0.7884615384615384,0.0,55,2,0.04807692307692308,4.538461538461538,0.0,No
PRV53945,49,15300,312.2448979591837,1.6938775510204083,0.0,47,25,0.14285714285714285,4.204081632653061,0.0,No
PRV53946,21,10070,479.5238095238095,0.14285714285714285,0.0,21,13,0.23809523809523808,4.0,0.0,No
PRV53947,8,430,53.75,2.0,0.0,8,7,0.0,4.0,0.0,No
PRV53950,298,82130,275.6040268456376,2.0671140939597317,0.0,235,16,0.03691275167785235,4.429530201342282,0.0,No
PRV53951,54,223620,4141.111111111111,2.0555555555555554,4.136363636363637,49,34,0.037037037037037035,4.833333333333333,0.4074074074074074,Yes
PRV53952,15,4580,305.3333333333333,1.0,0.0,13,9,0.0,4.466666666666667,0.0,No
PRV53956,526,157610,299.638783269962,1.7395437262357414,0.0,454,10,0.049429657794676805,4.29467680608365,0.0,No
PRV53957,15,6640,442.6666666666667,1.6,0.0,14,8,0.13333333333333333,4.6,0.0,No
PRV53958,713,475260,666.5638148667601,1.7994389901823282,4.608695652173913,340,13,0.12622720897615708,4.4123422159887795,0.03225806451612903,No
PRV53959,214,896830,4190.794392523365,3.2009345794392523,6.2894736842105265,202,105,0.056074766355140186,4.5327102803738315,0.35514018691588783,Yes
PRV53960,420,127360,303.23809523809524,1.7976190476190477,0.0,115,21,0.1261904761904762,4.502380952380952,0.0,No
PRV53961,129,811460,6290.387596899225,4.209302325581396,4.948453608247423,124,23,0.015503875968992248,5.178294573643411,0.751937984496124,Yes
PRV53963,39,70660,1811.7948717948718,2.1025641025641026,3.25,37,32,0.02564102564102564,4.6923076923076925,0.10256410256410256,No
PRV53964,146,40830,279.6575342465753,1.452054794520548,0.0,81,14,0.0273972602739726,4.787671232876712,0.0,No
PRV53965,110,32070,291.54545454545456,1.3909090909090909,0.0,33,12,0.1,4.918181818181818,0.0,No
PRV53968,32,6600,206.25,2.0,0.0,30,8,0.09375,4.375,0.0,No
PRV53969,118,35990,305.0,1.194915254237288,0.0,72,16,0.16101694915254236,3.805084745762712,0.0,No
PRV53971,102,22210,217.7450980392157,0.6666666666666666,0.0,55,4,0.1568627450980392,3.9313725490196076,0.0,No
PRV53972,74,51920,701.6216216216217,1.8918918918918919,3.8333333333333335,61,18,0.16216216216216217,4.95945945945946,0.08108108108108109,No
PRV53973,170,45130,265.47058823529414,1.723529411764706,0.0,84,13,0.1411764705882353,4.347058823529411,0.0,No
PRV53974,67,12950,193.28358208955223,1.2388059701492538,0.0,59,13,0.08955223880597014,3.8955223880597014,0.0,No
PRV53975,70,11390,162.71428571428572,0.5857142857142857,0.0,42,10,0.15714285714285714,4.085714285714285,0.0,No
PRV53977,65,22120,340.3076923076923,1.9230769230769231,0.0,40,2,0.23076923076923078,4.123076923076923,0.0,No
PRV53979,77,26170,339.87012987012986,1.0129870129870129,0.0,38,16,0.15584415584415584,3.7012987012987013,0.0,No
PRV53980,22,3730,169.54545454545453,1.6363636363636365,0.0,15,10,0.22727272727272727,4.7272727272727275,0.0,No
PRV53981,22,4810,218.63636363636363,0.045454545454545456,0.0,22,13,0.18181818181818182,4.0,0.0,No
PRV53982,9,980,108.88888888888889,1.2222222222222223,0.0,9,5,0.0,5.111111111111111,0.0,No
PRV53983,24,6400,266.6666666666667,0.08333333333333333,0.0,23,8,0.125,4.916666666666667,0.0,No
PRV53985,197,163330,829.0862944162436,2.0964467005076144,8.125,62,8,0.09644670050761421,4.563451776649746,0.04060913705583756,Yes
PRV53986,45,90060,2001.3333333333333,3.3777777777777778,7.090909090909091,42,14,0.17777777777777778,4.666666666666667,0.24444444444444444,No
PRV53988,32,6360,198.75,0.65625,0.0,25,20,0.0625,4.65625,0.0,No
PRV53989,27,22130,819.6296296296297,1.8148148148148149,16.0,22,13,0.1111111111111111,4.185185185185185,0.037037037037037035,No
PRV53990,99,63350,639.89898989899,1.4646464646464648,10.0,56,23,0.1414141414141414,4.5353535353535355,0.050505050505050504,No
PRV53991,62,14050,226.61290322580646,0.9838709677419355,0.0,57,11,0.04838709677419355,4.32258064516129,0.0,No
PRV53992,244,87620,359.0983606557377,1.6475409836065573,0.0,101,2,0.20491803278688525,4.651639344262295,0.0,No
PRV53993,201,53770,267.5124378109453,1.7313432835820894,0.0,107,17,0.06965174129353234,4.736318407960199,0.0,No
PRV53994,174,46000,264.367816091954,1.0747126436781609,0.0,62,1,0.22413793103448276,4.448275862068965,0.0,No
PRV53997,172,70230,408.3139534883721,2.308139534883721,0.0,95,2,0.046511627906976744,4.872093023255814,0.0,No
PRV54000,206,42220,204.95145631067962,0.8058252427184466,0.0,95,5,0.10679611650485436,4.441747572815534,0.0,No
PRV54001,8,61000,7625.0,4.875,4.875,8,2,0.0,5.625,1.0,No
PRV54002,11,2060,187.27272727272728,1.8181818181818181,0.0,11,3,0.09090909090909091,4.363636363636363,0.0,No
PRV54004,8,1090,136.25,0.875,0.0,8,1,0.375,2.875,0.0,No
PRV54005,8,1800,225.0,2.5,0.0,8,2,0.125,5.375,0.0,No
PRV54008,50,12860,257.2,1.68,0.0,41,2,0.18,4.5,0.0,No
PRV54012,8,3800,475.0,0.0,0.0,8,2,0.25,4.75,0.0,No
PRV54017,13,2610,200.76923076923077,0.5384615384615384,0.0,13,2,0.0,3.6923076923076925,0.0,No
PRV54021,20,1980,99.0,0.0,0.0,19,2,0.15,4.6,0.0,No
PRV54023,18,2060,114.44444444444444,0.0,0.0,14,1,0.0,4.055555555555555,0.0,No
PRV54024,38,17870,470.2631578947368,3.4473684210526314,0.0,32,2,0.21052631578947367,4.315789473684211,0.0,No
PRV54025,20,8980,449.0,2.0,0.0,18,1,0.1,4.75,0.0,No
PRV54027,14,1390,99.28571428571429,1.0,0.0,8,2,0.07142857142857142,4.5,0.0,No
PRV54030,14,2820,201.42857142857142,2.0,0.0,14,2,0.07142857142857142,4.785714285714286,0.0,No
PRV54036,100,25890,258.9,1.06,0.0,97,3,0.1,4.42,0.0,No
PRV54037,17,10510,618.2352941176471,1.5294117647058822,0.0,16,2,0.0,5.294117647058823,0.0,No
PRV54038,19,5840,307.36842105263156,2.4210526315789473,0.0,15,2,0.3157894736842105,5.842105263157895,0.0,No
PRV54039,28,4770,170.35714285714286,0.14285714285714285,0.0,18,1,0.07142857142857142,5.535714285714286,0.0,No
PRV54041,65,35330,543.5384615384615,2.4153846153846152,0.0,32,4,0.12307692307692308,5.323076923076923,0.0,No
PRV54049,132,34600,262.1212121212121,1.1818181818181819,0.0,37,5,0.17424242424242425,4.393939393939394,0.0,No
PRV54055,25,214000,8560.0,3.6,3.6,25,4,0.24,5.96,1.0,No
PRV54056,21,197000,9380.952380952382,5.142857142857143,5.142857142857143,15,2,0.09523809523809523,6.190476190476191,1.0,Yes
PRV54058,35,284000,8114.285714285715,6.571428571428571,6.571428571428571,34,2,0.2857142857142857,6.114285714285714,1.0,No
PRV54059,18,172000,9555.555555555555,5.5,5.5,18,4,0.16666666666666666,5.111111111111111,1.0,No
PRV54060,16,164000,10250.0,5.875,5.875,16,1,0.0,5.3125,1.0,No
PRV54061,11,30470,2770.0,4.545454545454546,12.5,10,8,0.18181818181818182,5.636363636363637,0.36363636363636365,No
PRV54062,11,17730,1611.8181818181818,2.0,4.5,10,7,0.18181818181818182,5.2727272727272725,0.18181818181818182,No
PRV54063,17,8620,507.05882352941177,1.1176470588235294,3.0,13,12,0.17647058823529413,3.588235294117647,0.058823529411764705,No
PRV54064,122,222200,1821.311475409836,3.377049180327869,6.0625,72,15,0.08196721311475409,4.89344262295082,0.13114754098360656,No
PRV54065,94,256620,2730.0,3.25531914893617,7.041666666666667,71,19,0.14893617021276595,4.5,0.2553191489361702,Yes
PRV54066,148,41710,281.8243243243243,1.777027027027027,0.0,110,8,0.033783783783783786,4.581081081081081,0.0,No
PRV54070,1467,393990,268.56850715746424,1.3340149965916837,0.0,1177,255,0.08657123381049761,4.246762099522836,0.0,Yes
PRV54071,436,229020,525.2752293577981,2.415137614678899,7.625,325,23,0.0963302752293578,4.293577981651376,0.01834862385321101,No
PRV54072,30,105640,3521.3333333333335,2.9,4.5,26,15,0.16666666666666666,4.433333333333334,0.2,No
PRV54073,44,116390,2645.2272727272725,1.5227272727272727,4.0,28,18,0.06818181818181818,4.5,0.1590909090909091,No
PRV54074,113,342890,3034.424778761062,2.3185840707964602,5.695652173913044,109,77,0.07964601769911504,4.628318584070796,0.20353982300884957,Yes
PRV54075,1519,697520,459.1968400263331,1.532587228439763,5.6875,910,37,0.019091507570770244,4.264647794601712,0.02106649111257406,Yes
PRV54076,52,91970,1768.6538461538462,1.8653846153846154,4.111111111111111,50,26,0.07692307692307693,3.8461538461538463,0.17307692307692307,No
PRV54077,76,537320,7070.0,5.578947368421052,6.230769230769231,70,19,0.013157894736842105,5.092105263157895,0.6842105263157895,Yes
PRV54078,119,214380,1801.5126050420167,3.0504201680672267,8.55,109,72,0.07563025210084033,4.369747899159663,0.16806722689075632,No
PRV54080,573,176370,307.80104712041884,1.5340314136125655,0.0,261,4,0.14659685863874344,4.630017452006981,0.0,No
PRV54081,14,135200,9657.142857142857,3.9285714285714284,5.0,13,9,0.21428571428571427,4.0,0.7857142857142857,No
PRV54082,11,35450,3222.7272727272725,2.6363636363636362,5.8,11,11,0.0,4.909090909090909,0.45454545454545453,No
PRV54083,279,133780,479.4982078853047,1.6129032258064515,7.625,173,12,0.13620071684587814,4.265232974910394,0.02867383512544803,No
PRV54084,49,82310,1679.795918367347,1.7755102040816326,3.875,43,43,0.02040816326530612,4.326530612244898,0.16326530612244897,No
PRV54085,234,602110,2573.119658119658,2.3290598290598292,5.206896551724138,197,146,0.029914529914529916,4.089743589743589,0.24786324786324787,No
PRV54086,66,12550,190.15151515151516,1.4090909090909092,0.0,60,39,0.09090909090909091,4.0606060606060606,0.0,No
PRV54089,41,91230,2225.121951219512,2.8048780487804876,5.285714285714286,41,21,0.04878048780487805,4.609756097560975,0.17073170731707318,No
PRV54090,190,320740,1688.1052631578948,2.2473684210526317,5.3125,123,17,0.13157894736842105,4.510526315789473,0.16842105263157894,No
PRV54091,112,22820,203.75,1.4732142857142858,0.0,76,3,0.0625,3.9732142857142856,0.0,No
PRV54092,481,141550,294.28274428274426,1.3513513513513513,0.0,401,165,0.07692307692307693,4.3118503118503115,0.0,No
PRV54093,89,514980,5786.29213483146,3.5842696629213484,6.195121951219512,86,66,0.033707865168539325,4.707865168539326,0.4606741573033708,Yes
PRV54098,256,120400,470.3125,1.25,5.888888888888889,96,23,0.125,4.20703125,0.03515625,Yes
PRV54099,217,187860,865.7142857142857,1.3410138248847927,3.357142857142857,97,12,0.027649769585253458,3.9953917050691246,0.06451612903225806,No
PRV54101,29,65790,2268.6206896551726,2.5517241379310347,3.727272727272727,28,22,0.0,5.0,0.3793103448275862,No
PRV54102,23,100720,4379.130434782609,2.347826086956522,5.0,18,13,0.08695652173913043,4.565217391304348,0.391304347826087,No
PRV54103,187,104930,561.1229946524064,0.8021390374331551,3.75,82,3,0.09090909090909091,3.9411764705882355,0.0427807486631016,Yes
PRV54106,39,69910,1792.5641025641025,2.3846153846153846,4.8,37,25,0.15384615384615385,4.256410256410256,0.1282051282051282,No
PRV54107,147,44080,299.86394557823127,1.163265306122449,0.0,129,63,0.06802721088435375,3.9659863945578233,0.0,No
PRV54109,16,4950,309.375,4.125,0.0,14,2,0.25,4.375,0.0,No
PRV54111,249,590000,2369.4779116465866,1.7429718875502007,5.555555555555555,176,19,0.09236947791164658,4.2730923694779115,0.21686746987951808,Yes
PRV54112,31,6590,212.58064516129033,1.5483870967741935,0.0,18,11,0.0967741935483871,3.903225806451613,0.0,No
PRV54114,11,22790,2071.818181818182,3.5454545454545454,10.0,9,6,0.09090909090909091,4.181818181818182,0.2727272727272727,No
PRV54116,16,1280,80.0,1.25,0.0,4,2,0.125,6.1875,0.0,No
PRV54118,8,470,58.75,2.5,0.0,8,5,0.0,3.5,0.0,No
PRV54119,14,1980,141.42857142857142,0.0,0.0,12,10,0.14285714285714285,5.285714285714286,0.0,No
PRV54121,48,15370,320.2083333333333,1.5,0.0,19,5,0.2708333333333333,4.541666666666667,0.0,No
PRV54125,11,7180,652.7272727272727,2.909090909090909,0.0,10,5,0.09090909090909091,5.454545454545454,0.0,No
PRV54127,28,9100,325.0,2.5714285714285716,0.0,25,9,0.07142857142857142,4.714285714285714,0.0,No
PRV54128,27,10440,386.6666666666667,1.8148148148148149,0.0,9,7,0.2222222222222222,3.888888888888889,0.0,No
PRV54130,64,9210,143.90625,1.359375,0.0,36,10,0.203125,5.0,0.0,No
PRV54131,24,4010,167.08333333333334,0.2916666666666667,0.0,12,3,0.0,4.083333333333333,0.0,No
PRV54133,25,3560,142.4,0.08,0.0,24,8,0.08,4.0,0.0,No
PRV54134,44,27250,619.3181818181819,0.3409090909090909,4.0,36,21,0.09090909090909091,4.340909090909091,0.045454545454545456,No
PRV54136,30,7570,252.33333333333334,1.3666666666666667,0.0,16,6,0.0,4.466666666666667,0.0,No
PRV54139,99,61480,621.010101010101,1.0808080808080809,4.8,52,7,0.030303030303030304,4.353535353535354,0.050505050505050504,No
PRV54141,31,9100,293.5483870967742,1.3870967741935485,0.0,11,9,0.03225806451612903,4.419354838709677,0.0,No
PRV54142,28,9940,355.0,1.9285714285714286,0.0,7,13,0.17857142857142858,6.285714285714286,0.0,No
PRV54144,294,73130,248.74149659863946,1.3503401360544218,0.0,103,11,0.14285714285714285,4.479591836734694,0.0,Yes
PRV54149,16,34700,2168.75,1.25,4.0,14,13,0.0,3.75,0.3125,Yes
PRV54150,25,11020,440.8,0.8,0.0,24,5,0.12,5.16,0.0,No
PRV54153,14,41410,2957.8571428571427,2.642857142857143,12.0,11,6,0.0,4.571428571428571,0.21428571428571427,No
PRV54154,12,1640,136.66666666666666,1.75,0.0,11,8,0.08333333333333333,4.666666666666667,0.0,No
PRV54155,51,24440,479.2156862745098,1.6862745098039216,3.0,29,11,0.17647058823529413,4.666666666666667,0.0196078431372549,No
PRV54156,121,30480,251.900826446281,1.0495867768595042,0.0,46,1,0.1487603305785124,4.413223140495868,0.0,No
PRV54157,130,27980,215.23076923076923,1.1846153846153846,0.0,51,10,0.16923076923076924,4.638461538461539,0.0,No
PRV54158,9,2360,262.22222222222223,0.6666666666666666,0.0,9,4,0.0,3.7777777777777777,0.0,No
PRV54159,34,14400,423.52941176470586,2.3529411764705883,0.0,22,6,0.08823529411764706,4.705882352941177,0.0,No
PRV54160,9,4370,485.55555555555554,4.444444444444445,0.0,9,5,0.2222222222222222,3.2222222222222223,0.0,No
PRV54162,32,8160,255.0,0.6875,0.0,18,7,0.0625,4.46875,0.0,No
PRV54163,41,8820,215.1219512195122,0.0975609756097561,0.0,24,1,0.21951219512195122,4.2439024390243905,0.0,No
PRV54166,20,6500,325.0,0.9,0.0,17,1,0.2,4.3,0.0,No
PRV54167,9,1840,204.44444444444446,0.0,0.0,8,7,0.4444444444444444,4.0,0.0,No
PRV54168,67,34350,512.6865671641791,1.9104477611940298,3.0,39,14,0.14925373134328357,4.626865671641791,0.014925373134328358,No
PRV54171,72,20740,288.05555555555554,0.9722222222222222,0.0,27,4,0.25,4.569444444444445,0.0,No
PRV54176,10,1670,167.0,0.0,0.0,10,1,0.2,4.5,0.0,No
PRV54184,10,3560,356.0,4.0,0.0,8,1,0.2,2.7,0.0,No
PRV54186,11,1730,157.27272727272728,0.0,0.0,7,3,0.0,5.2727272727272725,0.0,No
PRV54193,24,4030,167.91666666666666,0.20833333333333334,0.0,12,1,0.041666666666666664,4.083333333333333,0.0,No
PRV54196,10,4320,432.0,2.1,0.0,10,2,0.2,4.3,0.0,No
PRV54197,14,850,60.714285714285715,0.0,0.0,12,6,0.14285714285714285,4.214285714285714,0.0,No
PRV54200,13,173090,13314.615384615385,4.769230769230769,4.769230769230769,13,3,0.15384615384615385,5.0,1.0,No
PRV54202,10,137000,13700.0,5.3,5.3,10,4,0.0,4.3,1.0,No
PRV54203,51,12930,253.52941176470588,1.3529411764705883,0.0,45,2,0.21568627450980393,4.137254901960785,0.0,No
PRV54205,9,65000,7222.222222222223,4.666666666666667,4.666666666666667,8,3,0.4444444444444444,5.666666666666667,1.0,No
PRV54206,44,21400,486.3636363636364,1.75,3.0,41,16,0.13636363636363635,4.636363636363637,0.022727272727272728,No
PRV54207,41,6950,169.5121951219512,0.7560975609756098,0.0,32,25,0.04878048780487805,4.365853658536586,0.0,No
PRV54208,27,114160,4228.148148148148,3.5555555555555554,5.7,24,17,0.07407407407407407,4.851851851851852,0.37037037037037035,No
PRV54209,151,178900,1184.76821192053,1.390728476821192,4.85,139,87,0.0728476821192053,4.6490066225165565,0.13245033112582782,Yes
PRV54210,20,4610,230.5,2.25,0.0,18,5,0.05,4.65,0.0,No
PRV54212,54,11920,220.74074074074073,1.0925925925925926,0.0,32,8,0.07407407407407407,4.018518518518518,0.0,No
PRV54213,67,169320,2527.1641791044776,2.328358208955224,4.238095238095238,61,24,0.19402985074626866,5.17910447761194,0.31343283582089554,No
PRV54215,31,144370,4657.096774193548,3.7096774193548385,6.714285714285714,26,13,0.06451612903225806,5.741935483870968,0.45161290322580644,No
PRV54216,49,163340,3333.469387755102,1.8775510204081634,6.9,43,26,0.12244897959183673,4.775510204081633,0.20408163265306123,No
PRV54217,30,5260,175.33333333333334,1.0,0.0,14,7,0.13333333333333333,5.0,0.0,No
PRV54219,101,18730,185.44554455445544,1.386138613861386,0.0,33,5,0.13861386138613863,4.198019801980198,0.0,No
PRV54220,32,185140,5785.625,3.6875,8.625,29,16,0.28125,5.03125,0.25,No
PRV54222,19,3130,164.73684210526315,0.3684210526315789,0.0,11,3,0.2631578947368421,4.578947368421052,0.0,No
PRV54223,74,16480,222.7027027027027,1.1486486486486487,0.0,25,5,0.17567567567567569,5.054054054054054,0.0,No
PRV54224,43,15460,359.5348837209302,0.8604651162790697,0.0,23,5,0.06976744186046512,4.0,0.0,No
PRV54225,104,53620,515.5769230769231,2.0,0.0,59,1,0.17307692307692307,5.009615384615385,0.0,Yes
PRV54226,13,760,58.46153846153846,1.0769230769230769,0.0,11,7,0.23076923076923078,4.076923076923077,0.0,No
PRV54227,53,7630,143.96226415094338,1.830188679245283,0.0,47,22,0.03773584905660377,4.452830188679245,0.0,No
PRV54228,352,406000,1153.409090909091,1.9943181818181819,5.390243902439025,198,54,0.09659090909090909,4.551136363636363,0.11647727272727272,No
PRV54230,126,408650,3243.253968253968,2.619047619047619,6.068181818181818,113,76,0.031746031746031744,5.142857142857143,0.3492063492063492,Yes
PRV54231,190,67880,357.2631578947368,2.3947368421052633,0.0,64,21,0.10526315789473684,4.663157894736842,0.0,No
PRV54232,42,107750,2565.4761904761904,2.4285714285714284,6.5,34,18,0.16666666666666666,5.5,0.19047619047619047,No
PRV54235,16,4280,267.5,1.0625,0.0,13,9,0.125,3.8125,0.0,No
PRV54237,234,52560,224.6153846153846,0.9102564102564102,0.0,119,15,0.08547008547008547,4.6752136752136755,0.0,No
PRV54238,348,92890,266.92528735632186,1.235632183908046,0.0,153,4,0.13793103448275862,5.103448275862069,0.0,No
PRV54239,62,20980,338.38709677419354,1.4838709677419355,0.0,44,2,0.12903225806451613,4.758064516129032,0.0,No
PRV54240,72,14400,200.0,0.5833333333333334,0.0,37,12,0.08333333333333333,5.111111111111111,0.0,No
PRV54242,88,53270,605.3409090909091,0.7613636363636364,3.25,74,42,0.022727272727272728,4.454545454545454,0.045454545454545456,No
PRV54244,231,576370,2495.1082251082253,2.4372294372294374,6.346938775510204,189,97,0.030303030303030304,4.645021645021645,0.21212121212121213,No
PRV54245,173,157450,910.1156069364162,1.5144508670520231,6.857142857142857,104,55,0.023121387283236993,5.086705202312139,0.08092485549132948,No
PRV54246,43,9900,230.2325581395349,1.8604651162790697,0.0,27,18,0.046511627906976744,4.441860465116279,0.0,No
PRV54247,70,47030,671.8571428571429,1.4285714285714286,13.75,48,13,0.14285714285714285,4.614285714285714,0.05714285714285714,No
PRV54250,62,22530,363.38709677419354,0.6451612903225806,0.0,61,41,0.03225806451612903,4.193548387096774,0.0,No
PRV54251,47,77590,1650.8510638297873,3.723404255319149,5.0,32,5,0.10638297872340426,4.297872340425532,0.1276595744680851,No
PRV54252,17,6030,354.70588235294116,1.5294117647058822,0.0,16,6,0.058823529411764705,5.0,0.0,No
PRV54253,14,82850,5917.857142857143,3.5714285714285716,7.0,13,9,0.0,4.785714285714286,0.2857142857142857,No
PRV54254,104,23140,222.5,1.5192307692307692,0.0,44,18,0.125,5.201923076923077,0.0,No
PRV54255,232,107230,462.19827586206895,1.5086206896551724,0.0,154,5,0.1336206896551724,4.663793103448276,0.0,No
PRV54256,262,117080,446.8702290076336,1.4122137404580153,3.8,100,16,0.11068702290076336,4.125954198473282,0.019083969465648856,No
PRV54257,282,69540,246.59574468085106,1.7836879432624113,0.0,134,1,0.0,4.340425531914893,0.0,No
PRV54258,238,1217250,5114.495798319328,3.226890756302521,5.5,201,75,0.09663865546218488,5.151260504201681,0.4957983193277311,Yes
PRV54259,29,89900,3100.0,2.9655172413793105,5.0,26,12,0.3793103448275862,5.413793103448276,0.41379310344827586,No
PRV54261,75,25490,339.8666666666667,2.4,0.0,66,38,0.013333333333333334,4.6,0.0,No
PRV54265,406,112930,278.1527093596059,1.2635467980295567,0.0,197,13,0.10591133004926108,4.399014778325123,0.0,No
PRV54266,65,339180,5218.153846153846,2.3846153846153846,4.9523809523809526,59,19,0.2,4.753846153846154,0.3230769230769231,No
PRV54267,226,78960,349.3805309734513,1.0663716814159292,0.0,84,2,0.17256637168141592,4.367256637168142,0.0,No
PRV54269,118,32740,277.45762711864404,0.8813559322033898,0.0,26,14,0.1440677966101695,4.059322033898305,0.0,No
PRV54270,34,11320,332.94117647058823,1.1764705882352942,0.0,27,4,0.11764705882352941,3.4705882352941178,0.0,No
PRV54271,29,6240,215.17241379310346,1.4137931034482758,0.0,12,9,0.2413793103448276,4.862068965517241,0.0,No
PRV54273,234,72020,307.77777777777777,1.5683760683760684,0.0,108,5,0.08974358974358974,4.918803418803419,0.0,No
PRV54274,47,16740,356.17021276595744,2.0425531914893615,0.0,17,7,0.0851063829787234,4.702127659574468,0.0,No
PRV54276,77,100810,1309.2207792207791,1.0909090909090908,5.5,35,12,0.1038961038961039,4.415584415584416,0.05194805194805195,No
PRV54278,61,19690,322.78688524590166,2.3114754098360657,0.0,27,6,0.19672131147540983,4.819672131147541,0.0,No
PRV54280,20,7030,351.5,0.5,0.0,15,1,0.15,3.25,0.0,No
PRV54282,19,6540,344.2105263157895,1.105263157894737,0.0,11,1,0.3157894736842105,2.4210526315789473,0.0,No
PRV54284,113,96100,850.4424778761062,2.0973451327433628,4.875,43,4,0.168141592920354,4.477876106194691,0.07079646017699115,No
PRV54285,20,2550,127.5,1.55,0.0,16,10,0.1,4.3,0.0,No
PRV54287,155,37900,244.51612903225808,0.9870967741935484,0.0,67,8,0.07096774193548387,4.109677419354838,0.0,No
PRV54288,15,4100,273.3333333333333,1.1333333333333333,0.0,13,7,0.13333333333333333,6.2,0.0,No
PRV54289,56,17720,316.42857142857144,1.9107142857142858,0.0,28,2,0.14285714285714285,4.910714285714286,0.0,No
PRV54291,10,1710,171.0,0.0,0.0,9,5,0.1,3.3,0.0,No
PRV54296,54,10460,193.7037037037037,0.9444444444444444,0.0,18,1,0.18518518518518517,4.537037037037037,0.0,No
PRV54297,8,168000,21000.0,6.875,6.875,7,4,0.0,4.875,1.0,Yes
PRV54301,13,3690,283.84615384615387,2.6923076923076925,0.0,11,1,0.23076923076923078,5.3076923076923075,0.0,No
PRV54303,16,5160,322.5,2.5625,0.0,14,1,0.375,5.3125,0.0,No
PRV54306,33,13300,403.030303030303,4.757575757575758,0.0,28,3,0.15151515151515152,5.484848484848484,0.0,No
PRV54309,29,6160,212.41379310344828,2.413793103448276,0.0,18,1,0.20689655172413793,4.655172413793103,0.0,No
PRV54313,16,7070,441.875,3.875,0.0,16,4,0.3125,4.8125,0.0,No
PRV54315,103,37770,366.6990291262136,2.3592233009708736,0.0,41,2,0.14563106796116504,5.310679611650485,0.0,No
PRV54317,25,3650,146.0,0.88,0.0,22,1,0.16,5.08,0.0,No
PRV54320,102,21760,213.33333333333334,1.7254901960784315,0.0,44,1,0.1568627450980392,4.745098039215686,0.0,No
PRV54323,51,10380,203.52941176470588,2.196078431372549,0.0,30,5,0.13725490196078433,3.4313725490196076,0.0,Yes
PRV54324,32,266000,8312.5,5.8125,5.8125,28,3,0.40625,5.59375,1.0,No
PRV54325,15,142000,9466.666666666666,4.533333333333333,4.533333333333333,15,2,0.4666666666666667,4.866666666666666,1.0,No
PRV54327,70,195380,2791.1428571428573,2.642857142857143,5.769230769230769,43,36,0.11428571428571428,4.614285714285714,0.18571428571428572,Yes
PRV54328,117,195980,1675.042735042735,2.5384615384615383,7.764705882352941,99,36,0.03418803418803419,4.162393162393163,0.1452991452991453,No
PRV54330,472,280120,593.4745762711865,1.38135593220339,3.611111111111111,372,103,0.15466101694915255,4.639830508474576,0.038135593220338986,No
PRV54332,995,333170,334.84422110552765,1.3809045226130654,0.0,531,3,0.15175879396984926,4.402010050251256,0.0,No
PRV54333,360,629430,1748.4166666666667,1.5583333333333333,5.14,291,92,0.10833333333333334,4.402777777777778,0.1388888888888889,Yes
PRV54334,105,22590,215.14285714285714,0.9428571428571428,0.0,49,12,0.09523809523809523,5.0095238095238095,0.0,No
PRV54335,219,245690,1121.8721461187215,1.1598173515981736,4.473684210526316,187,94,0.0639269406392694,4.538812785388128,0.0867579908675799,No
PRV54336,232,232060,1000.2586206896551,1.1810344827586208,5.214285714285714,103,29,0.09051724137931035,4.448275862068965,0.0603448275862069,Yes
PRV54337,149,640510,4298.724832214765,3.3959731543624163,5.546875,132,71,0.006711409395973154,5.389261744966443,0.42953020134228187,No
PRV54339,123,143870,1169.6747967479675,1.975609756097561,6.2727272727272725,68,28,0.17886178861788618,4.666666666666667,0.08943089430894309,No
PRV54340,96,69900,728.125,1.6979166666666667,4.333333333333333,54,36,0.052083333333333336,5.041666666666667,0.03125,No
PRV54341,55,23970,435.8181818181818,1.5272727272727273,1.0,34,10,0.16363636363636364,4.5636363636363635,0.01818181818181818,No
PRV54342,35,44280,1265.142857142857,0.8571428571428571,4.285714285714286,34,18,0.02857142857142857,3.8857142857142857,0.2,No
PRV54343,17,3110,182.94117647058823,0.29411764705882354,0.0,16,14,0.058823529411764705,4.294117647058823,0.0,No
PRV54344,51,17170,336.6666666666667,1.6666666666666667,0.0,42,32,0.0,4.509803921568627,0.0,No
PRV54345,167,47280,283.1137724550898,1.3712574850299402,0.0,139,75,0.0718562874251497,4.706586826347305,0.0,No
PRV54347,26,6530,251.15384615384616,0.6923076923076923,0.0,25,17,0.038461538461538464,4.269230769230769,0.0,No
PRV54348,217,959880,4423.410138248848,3.410138248847926,6.065934065934066,203,93,0.059907834101382486,4.880184331797235,0.41935483870967744,No
PRV54349,77,17850,231.8181818181818,0.7142857142857143,0.0,27,10,0.12987012987012986,3.7142857142857144,0.0,No
PRV54350,1495,1425070,953.2240802675585,1.534448160535117,5.847619047619047,530,84,0.11237458193979934,4.4454849498327755,0.07023411371237458,Yes
PRV54352,12,1670,139.16666666666666,0.0,0.0,7,1,0.0,3.3333333333333335,0.0,No
PRV54353,32,6620,206.875,1.125,0.0,31,22,0.21875,4.90625,0.0,No
PRV54354,100,259620,2596.2,3.01,3.96,89,34,0.08,4.73,0.25,Yes
PRV54355,16,14040,877.5,1.25,2.5,10,10,0.0625,3.9375,0.125,No
